merchant,category,amt,gender,zip,city_pop,is_fraud,age,hour,is_weekend
"fraud_Jenkins, Hauck and Friesen",gas_transport,71.22,M,57756,1126,0,16580,7,weekday
"fraud_Zieme, Bode and Dooley",gas_transport,37.08,F,79842,498,0,12831,7,weekday
fraud_O'Keefe-Hudson,grocery_pos,55.15,F,44902,92985,0,21044,7,weekday
fraud_Cummings LLC,gas_transport,70.34,M,45879,6284,0,32795,7,weekday
"fraud_Lind, Huel and McClure",gas_transport,57.91,F,98238,85,0,15105,7,weekday
fraud_Rau and Sons,grocery_pos,73.57,M,87533,18408,0,19533,7,weekday
"fraud_Bahringer, Schoen and Corkery",shopping_pos,3.75,F,33909,156391,0,21154,7,weekday
"fraud_Stroman, Hudson and Erdman",gas_transport,92.6,F,29170,52126,0,35203,7,weekday
fraud_Bins-Rice,gas_transport,36.4,M,59714,18182,0,18457,7,weekday
fraud_Dibbert-Green,entertainment,15.94,M,26237,571,0,21300,7,weekday
"fraud_Schaefer, Maggio and Daugherty",gas_transport,67.66,M,27258,6006,0,15148,7,weekday
fraud_Kutch LLC,gas_transport,52.64,M,47838,4081,0,32077,7,weekday
fraud_Brekke and Sons,gas_transport,90.23,M,35229,493806,0,16617,7,weekday
"fraud_Lehner, Reichert and Mills",misc_pos,7.16,M,46702,2304,0,25736,7,weekday
fraud_Cummings Group,grocery_net,94.66,M,27258,6006,0,15148,7,weekday
fraud_Koelpin and Sons,misc_net,12.2,F,90403,92043,0,23635,7,weekday
"fraud_Moen, Reinger and Murphy",grocery_pos,92.82,M,7640,4664,0,22108,7,weekday
fraud_Kling-Grant,grocery_net,76.68,M,60091,27020,0,14415,7,weekday
"fraud_Schultz, Simonis and Little",grocery_pos,119.15,F,61830,478,0,24103,7,weekday
fraud_Towne LLC,misc_pos,14.87,M,83643,129,0,21940,7,weekday
"fraud_Schultz, Simonis and Little",grocery_pos,102.87,F,79842,498,0,12831,7,weekday
fraud_Torp-Labadie,gas_transport,53.52,F,15484,328,0,15509,7,weekday
fraud_Howe PLC,entertainment,15.61,M,53186,95015,0,29227,7,weekday
fraud_Fisher Inc,shopping_net,2.71,F,68881,73,0,33206,7,weekday
fraud_Block Group,misc_pos,9.61,M,48221,673342,0,21389,7,weekday
fraud_Deckow-O'Conner,grocery_pos,180.27,F,27522,12335,0,13992,7,weekday
fraud_Jast-McDermott,shopping_pos,6.0,F,17058,1909,0,26073,7,weekday
fraud_Donnelly PLC,misc_net,9.96,M,45801,86954,0,12223,7,weekday
fraud_Terry-Huel,shopping_net,620.1,M,55001,2916,0,33067,7,weekday
"fraud_Heller, Gutmann and Zieme",grocery_pos,32.15,M,46290,910148,0,13989,7,weekday
"fraud_Lockman, West and Runte",grocery_pos,104.45,F,29819,1523,0,15195,7,weekday
"fraud_Lind, Huel and McClure",gas_transport,75.38,M,33844,33804,0,12792,7,weekday
fraud_Huel-Langworth,misc_net,4.34,M,4074,18760,0,33885,7,weekday
"fraud_Rippin, Kub and Mann",misc_net,1.44,F,58531,307,0,34848,7,weekday
"fraud_Labadie, Treutel and Bode",shopping_net,17.68,F,14537,207,0,23115,7,weekday
"fraud_Haley, Jewess and Bechtelar",shopping_pos,1.07,M,41836,798,0,36357,7,weekday
fraud_Erdman-Kertzmann,gas_transport,39.55,M,71277,1758,0,24991,8,weekday
fraud_Koepp-Witting,grocery_pos,167.56,F,76050,5875,0,12222,8,weekday
"fraud_Herman, Treutel and Dickens",misc_net,8.25,F,13615,1271,0,24620,8,weekday
fraud_McGlynn-Jaskolski,misc_pos,1.03,F,61830,478,0,24103,8,weekday
fraud_Smitham-Schiller,grocery_net,43.22,M,28314,238602,0,11928,8,weekday
fraud_Koepp-Witting,grocery_pos,127.6,F,68881,73,0,33206,8,weekday
"fraud_Baumbach, Hodkiewicz and Walsh",shopping_pos,140.03,M,27358,14075,0,35326,8,weekday
fraud_Harber Inc,gas_transport,74.79,M,82936,49,0,16259,8,weekday
fraud_Hermann-Gaylord,misc_pos,40.63,M,18246,143,0,16030,8,weekday
fraud_Rau and Sons,grocery_pos,53.42,M,42701,48194,0,13035,8,weekday
fraud_Medhurst PLC,shopping_net,1.85,F,10280,1577385,0,23617,8,weekday
fraud_Bailey-Morar,grocery_pos,93.06,F,29819,1523,0,15195,8,weekday
"fraud_Lind, Huel and McClure",gas_transport,89.32,M,71762,2501,0,14457,8,weekday
"fraud_Morissette, Weber and Wiegand",grocery_net,68.57,F,45342,36784,0,30843,8,weekday
fraud_Kunze Inc,grocery_pos,33.94,M,1843,76383,0,14890,8,weekday
"fraud_Schumm, Bauch and Ondricka",grocery_pos,175.3,F,94015,107941,0,12516,8,weekday
fraud_Kutch LLC,gas_transport,91.2,F,56546,346,0,17923,8,weekday
fraud_Kutch and Sons,grocery_pos,212.37,F,99323,3684,0,16112,8,weekday
fraud_Miller-Hauck,grocery_pos,145.13,M,35651,1312,0,25910,8,weekday
fraud_Spinka Inc,grocery_net,56.9,M,16314,5507,0,19158,8,weekday
"fraud_Lind, Huel and McClure",gas_transport,49.02,M,11768,21902,0,18135,8,weekday
fraud_Kutch Group,grocery_net,52.08,F,38778,1686,0,14309,8,weekday
fraud_Kuvalis Ltd,gas_transport,50.34,F,31632,10295,0,10241,8,weekday
fraud_Schmitt Inc,gas_transport,57.15,M,87313,5662,0,13425,8,weekday
"fraud_Kuhic, Bins and Pfeffer",shopping_net,2.18,M,48088,134056,0,25295,8,weekday
fraud_Conroy-Cruickshank,gas_transport,47.38,M,46702,2304,0,25736,8,weekday
fraud_Friesen-D'Amore,gas_transport,52.17,F,78584,18128,0,12847,8,weekday
fraud_Huels-Nolan,gas_transport,56.37,F,62856,324,0,18105,8,weekday
fraud_Deckow-O'Conner,grocery_pos,151.79,F,70732,1178,0,27239,8,weekday
fraud_Pacocha-O'Reilly,grocery_pos,27.25,M,55403,1022298,0,17999,8,weekday
fraud_Dach-Nader,misc_net,1.05,F,74130,413574,0,21024,8,weekday
fraud_Corwin-Collins,gas_transport,82.94,F,57036,811,0,19645,8,weekday
fraud_Mraz-Herzog,gas_transport,50.98,M,28423,2290,0,29253,8,weekday
fraud_Gutmann Ltd,grocery_net,52.14,M,35776,3395,0,17155,8,weekday
fraud_Dickinson-Rempel,misc_pos,14.24,F,4226,190,0,20356,8,weekday
fraud_Rutherford-Mertz,grocery_pos,154.25,M,21524,626,0,23768,8,weekday
fraud_Bernhard Inc,gas_transport,67.94,F,79548,932,0,25963,8,weekday
"fraud_Jenkins, Hauck and Friesen",gas_transport,45.08,M,35651,1312,0,25910,8,weekday
fraud_DuBuque LLC,grocery_pos,28.29,M,37132,158701,0,17476,8,weekday
fraud_Schmidt and Sons,shopping_net,102.68,M,49775,95,0,11657,8,weekday
"fraud_Herman, Treutel and Dickens",misc_net,98.77,M,96037,308,0,24583,8,weekday
"fraud_Zieme, Bode and Dooley",gas_transport,77.75,F,21658,3862,0,23045,8,weekday
fraud_Bradtke PLC,grocery_pos,45.88,M,20634,5927,0,19207,8,weekday
fraud_Marks Inc,gas_transport,60.61,M,68961,732,0,25229,8,weekday
fraud_Buckridge PLC,misc_pos,39.43,M,78631,2395,0,11741,8,weekday
fraud_O'Keefe-Hudson,grocery_pos,90.24,F,76834,5908,0,23290,8,weekday
"fraud_Harris, Gusikowski and Heaney",grocery_net,31.78,F,97441,260,0,25332,8,weekday
fraud_Doyle Ltd,grocery_pos,75.55,M,27311,3402,0,35872,8,weekday
fraud_Brown PLC,misc_net,77.89,F,28654,3495,0,13820,8,weekday
"fraud_Casper, Hand and Zulauf",grocery_pos,43.75,M,78248,1595797,0,18275,9,weekday
fraud_Spinka Inc,grocery_net,56.09,F,13367,8830,0,12705,9,weekday
fraud_Stiedemann Inc,misc_pos,5.92,F,71232,6581,0,22611,9,weekday
"fraud_Labadie, Treutel and Bode",shopping_net,6.67,F,76951,1143,0,23307,9,weekday
fraud_Kozey-Boehm,shopping_net,1.41,M,43985,128,0,29136,9,weekday
fraud_Balistreri-Nader,misc_pos,6.35,F,41810,502,0,24084,9,weekday
fraud_Spinka-Welch,grocery_net,37.68,M,55606,272,0,8954,9,weekday
fraud_Torp-Labadie,gas_transport,45.47,F,64019,2368,0,13325,9,weekday
fraud_Herman Inc,misc_pos,39.61,M,15923,1770,0,11355,9,weekday
fraud_Schuppe LLC,entertainment,16.39,F,34112,276002,0,33438,9,weekday
fraud_Mohr-Bayer,shopping_net,30.11,F,72341,222,0,22881,9,weekday
"fraud_Parisian, Schiller and Altenwerth",misc_net,2.03,F,39073,19685,0,14991,9,weekday
fraud_Gutmann-Upton,misc_pos,250.02,F,4226,190,0,20356,9,weekday
fraud_Mohr Inc,shopping_pos,6.66,M,89319,450,0,28993,9,weekday
fraud_Hickle Group,shopping_pos,5.76,F,34120,276002,0,27420,9,weekday
fraud_Funk Group,grocery_net,60.73,F,56668,136,0,9455,9,weekday
"fraud_Rutherford, Homenick and Bergstrom",grocery_net,70.36,M,84532,9772,0,13195,9,weekday
"fraud_Eichmann, Bogan and Rodriguez",gas_transport,73.71,F,76578,1766,0,18270,9,weekday
fraud_Friesen-D'Amore,gas_transport,55.48,M,67584,269,0,23070,9,weekday
fraud_Rutherford-Mertz,grocery_pos,77.67,M,63353,4593,0,31105,9,weekday
"fraud_Schuppe, Nolan and Hoeger",shopping_pos,5.51,M,79413,254282,0,27009,9,weekday
"fraud_Yost, Block and Koepp",misc_pos,1.16,F,97034,42817,0,15932,9,weekday
fraud_Keeling-Crist,misc_pos,54.41,M,75238,1263321,0,24302,9,weekday
"fraud_Eichmann, Bogan and Rodriguez",gas_transport,46.34,F,73559,540,0,15430,9,weekday
"fraud_Lockman, West and Runte",grocery_pos,97.36,M,56152,1507,0,11777,9,weekday
fraud_Huels-Nolan,gas_transport,60.2,M,87533,18408,0,19533,9,weekday
"fraud_Johnson, Runolfsdottir and Mayer",misc_net,9.41,F,81642,61,0,31478,9,weekday
"fraud_Hagenes, Kohler and Hoppe",food_dining,160.33,M,48206,673342,0,28924,9,weekday
"fraud_Lind, Huel and McClure",gas_transport,84.51,F,39653,2799,0,23729,9,weekday
fraud_Corwin-Gorczany,misc_net,3.89,F,33872,50835,0,14589,9,weekday
"fraud_Moen, Reinger and Murphy",grocery_pos,106.29,M,39113,595,0,16930,9,weekday
"fraud_Rodriguez, Yost and Jenkins",misc_net,112.27,F,49259,2523,0,13808,9,weekday
fraud_Trantow PLC,grocery_net,72.57,M,54154,5548,0,18383,9,weekday
fraud_Kuvalis Ltd,gas_transport,61.34,M,35022,71463,0,13484,9,weekday
"fraud_Greenholt, O'Hara and Balistreri",shopping_net,2.28,F,40170,344,0,21470,9,weekday
fraud_Eichmann-Russel,misc_pos,78.03,F,72341,222,0,22881,9,weekday
"fraud_Okuneva, Schneider and Rau",shopping_pos,226.57,M,30257,4138,0,20692,9,weekday
fraud_Skiles-Ankunding,grocery_net,36.52,F,71291,54185,0,12103,9,weekday
"fraud_Schoen, Kuphal and Nitzsche",grocery_pos,73.0,F,50469,1574,0,15719,9,weekday
"fraud_Connelly, Reichert and Fritsch",gas_transport,45.15,F,15920,922,0,19455,9,weekday
"fraud_Stroman, Hudson and Erdman",gas_transport,68.64,M,42211,13422,0,23504,9,weekday
"fraud_Labadie, Treutel and Bode",shopping_net,8.08,F,39840,5726,0,28638,9,weekday
"fraud_Eichmann, Bogan and Rodriguez",gas_transport,58.43,F,73669,1675,0,14498,9,weekday
"fraud_Jones, Sawayn and Romaguera",misc_net,269.82,F,48438,6951,0,14815,9,weekday
"fraud_Schumm, Bauch and Ondricka",grocery_pos,99.67,F,97441,260,0,25332,9,weekday
"fraud_Mosciski, Gislason and Mertz",grocery_pos,113.47,F,68932,493,0,31164,9,weekday
"fraud_Ferry, Reichel and DuBuque",grocery_net,58.55,F,19007,21125,0,14839,9,weekday
"fraud_Olson, Becker and Koch",gas_transport,100.85,M,55001,2916,0,33067,9,weekday
fraud_Dooley-Thompson,misc_net,8.39,F,84540,46,0,14141,9,weekday
"fraud_Watsica, Haag and Considine",shopping_pos,3.13,F,62939,3119,0,30583,9,weekday
fraud_Cartwright-Harris,grocery_pos,83.67,F,63131,927396,0,24044,9,weekday
fraud_Huel-Langworth,misc_net,2.83,M,33040,32891,0,14210,9,weekday
"fraud_Schumm, Bauch and Ondricka",grocery_pos,103.95,F,3452,5457,0,27661,9,weekday
fraud_Durgan-Auer,misc_net,4.01,M,7005,15269,0,11876,9,weekday
"fraud_Eichmann, Bogan and Rodriguez",gas_transport,58.21,M,15217,687276,0,19075,9,weekday
"fraud_Bernier, Volkman and Hoeger",misc_net,61.34,M,76008,13602,0,15163,9,weekday
"fraud_Greenfelder, Bartoletti and Davis",misc_net,46.94,M,7750,3279,0,17263,9,weekday
"fraud_Lehner, Mosciski and King",misc_net,1.22,F,35903,67082,0,20455,9,weekday
fraud_Brekke and Sons,gas_transport,68.22,M,33404,459921,0,20577,9,weekday
fraud_Welch Inc,misc_net,4.14,F,72959,2786,0,22019,9,weekday
fraud_Huel-Langworth,misc_net,613.79,F,33811,237282,0,16992,10,weekday
"fraud_Raynor, Reinger and Hagenes",gas_transport,54.33,F,6024,647,0,13985,10,weekday
"fraud_Zieme, Bode and Dooley",gas_transport,56.38,F,19149,1526206,0,14983,10,weekday
fraud_Terry-Huel,shopping_net,2.4,M,42211,13422,0,23504,10,weekday
"fraud_Moen, Reinger and Murphy",grocery_pos,99.32,M,73624,2142,0,18090,10,weekday
fraud_Hermann-Gaylord,misc_pos,9.5,M,47869,137,0,21488,10,weekday
fraud_Kilback LLC,grocery_pos,93.97,F,65072,1847,0,13589,10,weekday
"fraud_Lind, Huel and McClure",gas_transport,72.3,M,47838,4081,0,32077,10,weekday
"fraud_Stroman, Hudson and Erdman",gas_transport,82.19,F,66941,242,0,14055,10,weekday
fraud_McGlynn-Jaskolski,misc_pos,1.89,F,61530,6713,0,29363,10,weekday
"fraud_Moen, Reinger and Murphy",grocery_pos,105.95,M,59710,286,0,13455,10,weekday
fraud_Bogisich Inc,grocery_pos,93.63,M,62571,1532,0,16802,10,weekday
"fraud_Kovacek, Dibbert and Ondricka",grocery_pos,124.88,F,58765,248,0,21060,10,weekday
"fraud_Jenkins, Hauck and Friesen",gas_transport,51.59,F,50535,885,0,27907,10,weekday
fraud_Schuppe LLC,entertainment,3.75,F,25442,1925,0,21879,10,weekday
fraud_Berge LLC,gas_transport,110.12,F,82901,27971,0,15136,10,weekday
"fraud_Tromp, Kerluke and Glover",grocery_net,63.38,F,26292,836,0,16204,10,weekday
fraud_Mohr-Bayer,shopping_net,40.44,F,4226,190,0,20356,10,weekday
"fraud_Huel, Hammes and Witting",grocery_pos,209.7,F,44233,7646,0,13630,10,weekday
"fraud_Huel, Hammes and Witting",grocery_pos,182.3,F,66018,5760,0,17267,10,weekday
"fraud_Kutch, Hermiston and Farrell",gas_transport,33.54,F,23666,136895,0,31524,10,weekday
fraud_Kiehn Inc,grocery_pos,149.95,M,52572,1132,0,23705,10,weekday
fraud_Murray-Smitham,grocery_pos,128.39,F,26292,836,0,16204,10,weekday
fraud_Padberg-Welch,grocery_pos,57.86,F,21658,3862,0,23045,10,weekday
fraud_Wiegand-Lowe,grocery_net,56.31,M,22311,321490,0,12516,10,weekday
"fraud_Eichmann, Bogan and Rodriguez",gas_transport,39.42,F,30009,165556,0,10240,10,weekday
"fraud_Moen, Reinger and Murphy",grocery_pos,93.01,F,98304,759,0,25319,10,weekday
fraud_Kuhic LLC,shopping_net,68.4,M,46366,5791,0,24201,10,weekday
"fraud_Rohan, White and Aufderhar",misc_net,1.68,M,96037,308,0,24583,10,weekday
fraud_Deckow-O'Conner,grocery_pos,145.67,F,13316,6460,0,24211,10,weekday
"fraud_Harris, Gusikowski and Heaney",grocery_net,52.98,M,60091,27020,0,14415,10,weekday
"fraud_Christiansen, Goyette and Schamberger",gas_transport,73.17,M,61272,1504,0,11784,10,weekday
fraud_Heathcote LLC,shopping_net,2.16,F,14537,207,0,23115,10,weekday
fraud_Cummings Group,grocery_net,41.83,M,54559,795,0,14514,10,weekday
fraud_Koepp-Witting,grocery_pos,228.48,F,85173,2872,0,13953,10,weekday
fraud_VonRueden Group,grocery_net,53.38,M,35022,71463,0,13484,10,weekday
"fraud_Altenwerth, Cartwright and Koss",shopping_net,19.59,F,57340,355,0,25765,10,weekday
"fraud_Schaefer, Maggio and Daugherty",gas_transport,65.79,F,13342,165,0,29331,10,weekday
fraud_Jast Ltd,shopping_net,6.04,F,16048,139,0,26162,10,weekday
fraud_Friesen-D'Amore,gas_transport,58.2,F,29817,4913,0,21610,10,weekday
"fraud_Reilly, Heaney and Cole",gas_transport,75.06,F,61530,6713,0,29363,10,weekday
fraud_Eichmann-Russel,misc_pos,4.12,M,24983,2443,0,30766,10,weekday
"fraud_Terry, Johns and Bins",misc_pos,1.16,M,59632,1939,0,21547,10,weekday
fraud_Murray-Smitham,grocery_pos,124.21,F,15449,184,0,29286,10,weekday
fraud_Kiehn-Emmerich,grocery_pos,114.81,F,96136,104,0,13295,10,weekday
"fraud_Schaefer, Maggio and Daugherty",gas_transport,70.28,F,35903,67082,0,20455,10,weekday
fraud_Huels-Hahn,gas_transport,40.19,F,41254,571,0,34642,10,weekday
fraud_Sawayn PLC,shopping_pos,2.05,F,14510,4895,0,24544,10,weekday
"fraud_Greenholt, Jacobi and Gleason",gas_transport,72.98,M,14778,1453,0,18956,10,weekday
fraud_O'Keefe-Hudson,grocery_pos,125.16,F,15484,328,0,15509,10,weekday
fraud_Kiehn Inc,grocery_pos,53.19,M,35811,190178,0,19276,11,weekday
fraud_Jast and Sons,food_dining,124.23,M,4074,18760,0,33885,11,weekday
fraud_Murray-Smitham,grocery_pos,112.8,M,3601,477,0,13783,11,weekday
"fraud_Romaguera, Cruickshank and Greenholt",shopping_net,11.02,M,76566,258,0,29976,11,weekday
fraud_Parisian and Sons,gas_transport,40.81,F,87543,247,0,23453,11,weekday
fraud_Cummings LLC,gas_transport,105.68,F,26041,16183,0,17682,11,weekday
fraud_Torp-Labadie,gas_transport,52.92,M,35651,1312,0,25910,11,weekday
"fraud_Weimann, Kuhic and Beahan",shopping_pos,133.65,M,79085,53,0,12257,11,weekday
fraud_Jaskolski-Vandervort,misc_net,5.71,F,22810,863,0,19511,11,weekday
fraud_Bins-Tillman,entertainment,63.88,F,39897,3430,0,27684,11,weekday
fraud_Lemke-Gutmann,shopping_net,109.93,M,59014,1446,0,17526,11,weekday
fraud_Kuhic LLC,shopping_net,13.36,F,39840,5726,0,28638,11,weekday
"fraud_Rohan, White and Aufderhar",misc_net,26.92,M,93529,633,0,35917,11,weekday
fraud_Paucek-Wiza,grocery_net,112.59,M,96727,4878,0,21587,11,weekday
"fraud_Jones, Sawayn and Romaguera",misc_net,3.23,F,74536,1760,0,19713,11,weekday
fraud_Flatley-Durgan,misc_net,72.05,F,72529,4726,0,17748,11,weekday
fraud_Pacocha-O'Reilly,grocery_pos,95.82,M,16037,4589,0,25455,11,weekday
"fraud_Schultz, Simonis and Little",grocery_pos,112.28,F,15920,922,0,19455,11,weekday
"fraud_Streich, Hansen and Veum",gas_transport,70.26,M,16239,4172,0,23306,11,weekday
fraud_Koepp-Parker,grocery_pos,120.61,F,7980,2307,0,20574,11,weekday
fraud_Koepp-Witting,grocery_pos,105.91,M,74633,471,0,30966,11,weekday
fraud_Emard Inc,gas_transport,75.62,F,73754,1078,0,26850,11,weekday
fraud_Friesen-D'Amore,gas_transport,64.33,F,76050,5875,0,12222,11,weekday
fraud_Heller-Langosh,gas_transport,56.97,F,17058,1909,0,26073,11,weekday
"fraud_Ferry, Lynch and Kautzer",misc_net,10.29,M,76248,95035,0,14090,11,weekday
"fraud_Swaniawski, Lowe and Robel",shopping_pos,80.04,M,74875,1165,0,29644,11,weekday
"fraud_Johnston, Nikolaus and Maggio",grocery_net,83.36,F,37932,391389,0,11585,11,weekday
"fraud_Raynor, Feest and Miller",gas_transport,53.37,M,10504,7987,0,22579,11,weekday
fraud_Kutch LLC,gas_transport,60.44,F,17929,1606,0,21794,11,weekday
fraud_Grimes LLC,entertainment,5.28,F,29817,4913,0,21610,11,weekday
fraud_Pacocha-O'Reilly,grocery_pos,54.63,M,75048,20328,0,14813,11,weekday
fraud_Dicki Ltd,grocery_net,36.29,M,26237,571,0,21300,11,weekday
fraud_Schmitt Inc,gas_transport,58.48,F,39653,2799,0,23729,11,weekday
fraud_Huels-Hahn,gas_transport,61.72,F,77327,34153,0,11078,11,weekday
"fraud_Bernier, Streich and Jewess",grocery_net,70.18,F,53129,13973,0,16319,11,weekday
fraud_Boyer PLC,shopping_net,9.21,F,76857,1791,0,22082,11,weekday
fraud_Goodwin-Nitzsche,grocery_pos,210.4,F,70774,10076,0,17556,11,weekday
"fraud_Schoen, Kuphal and Nitzsche",grocery_pos,113.68,F,2630,1850,0,22657,11,weekday
fraud_Corwin-Collins,gas_transport,67.43,M,48088,134056,0,16672,11,weekday
"fraud_Bahringer, Osinski and Block",food_dining,1.96,M,14733,3833,0,20181,12,weekday
fraud_Powlowski-Weimann,food_dining,111.61,F,44902,92985,0,21044,12,weekday
fraud_Reichel LLC,personal_care,74.92,M,15056,1140,0,14448,12,weekday
fraud_Beier and Sons,home,32.58,M,45879,6284,0,32795,12,weekday
fraud_Sawayn PLC,shopping_pos,8.61,F,24266,9521,0,17614,12,weekday
"fraud_Schumm, McLaughlin and Carter",food_dining,42.05,F,32725,88735,0,13789,12,weekday
"fraud_Turner, Ruecker and Parisian",misc_pos,50.57,M,66616,163415,0,18461,12,weekday
fraud_Dickinson Ltd,personal_care,2.22,M,35811,190178,0,19276,12,weekday
fraud_Hermann and Sons,shopping_pos,130.32,F,19154,1526206,0,19589,12,weekday
fraud_Ratke and Sons,health_fitness,11.73,F,77327,34153,0,11078,12,weekday
fraud_Williamson LLC,misc_pos,155.05,M,72165,111,0,9341,12,weekday
fraud_Dietrich-Fadel,health_fitness,14.76,F,98233,14871,0,18933,12,weekday
"fraud_Larson, Quitzon and Spencer",travel,1.83,M,49632,1126,0,25755,12,weekday
fraud_Ernser-Feest,home,24.14,F,66618,163415,0,7680,12,weekday
fraud_Fisher-Schowalter,shopping_net,186.75,F,52563,1583,0,9692,12,weekday
fraud_Thiel-Thiel,entertainment,8.78,F,79539,178,0,15550,12,weekday
"fraud_Durgan, Gislason and Spencer",home,36.44,F,72959,2786,0,22019,12,weekday
fraud_Waelchi Inc,kids_pets,110.17,M,90650,105549,0,19102,12,weekday
fraud_O'Connell-Ullrich,home,130.59,F,27249,12486,0,33572,12,weekday
fraud_Kihn-Fritsch,food_dining,238.89,M,26237,571,0,21300,12,weekday
fraud_Stark-Batz,entertainment,14.68,M,21750,3766,0,15305,12,weekday
fraud_Kozey-Kuhlman,personal_care,56.85,M,35049,3996,0,17741,12,weekday
fraud_Pacocha-Weissnat,kids_pets,38.68,F,32725,88735,0,13789,12,weekday
fraud_Kling-Ernser,entertainment,116.59,F,7439,2456,0,11625,12,weekday
"fraud_Koss, Hansen and Lueilwitz",home,89.25,M,56152,1507,0,11777,12,weekday
fraud_Lesch Ltd,shopping_pos,111.46,M,40077,564,0,10866,12,weekday
fraud_Macejkovic-Lesch,shopping_pos,6.56,F,36617,270712,0,19728,12,weekday
"fraud_Hermiston, Pacocha and Smith",health_fitness,264.17,M,48088,134056,0,16672,12,weekday
fraud_Bernhard-Lesch,food_dining,5.16,F,79539,178,0,15550,12,weekday
"fraud_Schoen, Nienow and Bauch",personal_care,28.76,M,39572,1414,0,24798,12,weekday
fraud_Nader-Heller,misc_net,71.6,F,15484,328,0,15509,12,weekday
fraud_Medhurst PLC,shopping_net,6.57,F,56546,346,0,17923,12,weekday
fraud_Ratke and Sons,health_fitness,61.26,F,20687,313,0,18186,12,weekday
"fraud_Nienow, Barrows and Romaguera",personal_care,5.27,M,13484,176,0,22658,12,weekday
fraud_Heller PLC,health_fitness,77.33,M,54559,795,0,14514,12,weekday
fraud_Kessler Inc,travel,5.37,F,35554,1186,0,14303,12,weekday
fraud_Stiedemann Ltd,food_dining,56.45,M,39113,595,0,16930,12,weekday
fraud_Cummerata-Hilpert,entertainment,110.01,M,49440,128715,0,11187,12,weekday
fraud_Upton PLC,entertainment,40.31,F,22810,863,0,19511,12,weekday
fraud_Upton PLC,entertainment,36.95,F,4226,190,0,20356,12,weekday
fraud_Roob-Okuneva,health_fitness,64.42,M,14733,3833,0,20181,12,weekday
fraud_Waelchi Inc,kids_pets,72.98,M,43903,2208,0,23497,12,weekday
fraud_Kilback Group,food_dining,7.73,M,37754,4729,0,15971,12,weekday
"fraud_Medhurst, Cartwright and Ebert",personal_care,86.35,F,31563,1324,0,36341,12,weekday
"fraud_Runolfsdottir, Mueller and Hand",entertainment,207.21,M,33710,341043,0,13464,12,weekday
fraud_Kutch-Ferry,home,46.44,F,28405,186140,0,15676,12,weekday
fraud_Lynch-Wisozk,home,43.64,F,82063,100,0,18896,12,weekday
fraud_Schuppe LLC,entertainment,47.17,F,68950,331,0,27537,12,weekday
fraud_O'Keefe-Wisoky,food_dining,13.78,F,63665,241,0,18702,12,weekday
fraud_Hermann and Sons,shopping_pos,2.79,F,13304,1684,0,11637,12,weekday
"fraud_Hyatt, Russel and Gleichner",health_fitness,200.86,F,77412,106,0,15510,12,weekday
"fraud_Koss, McLaughlin and Mayer",food_dining,81.2,F,70808,378909,0,17853,12,weekday
fraud_Zboncak LLC,food_dining,42.5,F,48438,6951,0,14815,12,weekday
fraud_Upton PLC,entertainment,9.59,M,54654,153,0,23340,12,weekday
"fraud_Witting, Beer and Ernser",home,64.38,M,11413,38912,0,23439,12,weekday
fraud_Hamill-D'Amore,health_fitness,160.25,F,21102,11751,0,22609,12,weekday
fraud_Jacobi Inc,health_fitness,57.09,F,61560,754,0,23252,12,weekday
